gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,1,Blue,Top,Relic,Infinity Esports,Urgot,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,2,1,6,24,13,0,0,0,0,0,0,0,6.16748333333333,0.0570071258907363,0.114014251781473,1.05463182897862,0,22.8024,2,0,0,0,0,0,0,0,0,0,1,,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,11342,323.287410926366,0.12005038263281,0.192472417687429,20,0.570071258907363,0.202020202020202,9,0.256532066508314,7,7, , ,13432,252.604275534442,12375,0.0162932790224033,281,3,3,0,8.09501187648456,3195,3226,-31,5204,4972,232,4611,4905,-294,83,90,-7,127,143,-16
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,2,Blue,Jungle,SolidSnake,Infinity Esports,Nocturne,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,6,3,12,24,13,1,0,0,0,0,0,0,6.16748333333333,0.171021377672209,0.0570071258907363,1.05463182897862,1,22.8024,2,0,2,0,0,1,1,0,0,0,1,,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,17738,505.596199524941,0.187749399324703,0.203440187646599,8,0.228028503562945,0.0808080808080808,10,0.285035629453682,7,8, , ,13937,266.998574821853,12400,0.204444444444444,38,171,110,4,5.95724465558195,3908,3433,475,6514,5226,1288,4322,3826,496,65,64,1,93,92,1
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,3,Blue,Middle,Cotopaco,Infinity Esports,LeBlanc,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,5,3,13,24,13,0,0,0,0,0,0,1,6.16748333333333,0.142517814726841,0.0855106888361045,1.05463182897862,0,22.8024,2,0,0,0,0,0,0,0,0,0,1,,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,28592,814.973871733967,0.302634503635806,0.2236165407002,8,0.228028503562945,0.0808080808080808,12,0.342042755344418,3,5, , ,14866,293.4783847981,13725,0.138266796494645,267,16,16,0,8.06650831353919,3609,3488,121,6186,5318,868,4981,4344,637,84,78,6,122,121,1
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,4,Blue,ADC,Renyu,Infinity Esports,Kai'Sa,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,11,2,5,24,13,2,1,1,1,0,0,0,6.16748333333333,0.31353919239905,0.0855106888361045,1.05463182897862,0,22.8024,2,0,0,0,0,0,0,0,0,0,1,,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,31002,883.667458432304,0.328143357642601,0.263817218312918,14,0.399049881235154,0.141414141414141,8,0.228028503562945,3,4, , ,16717,346.238479809976,14070,0.0321357645784438,289,16,12,0,8.69358669833729,3237,3576,-339,5423,5914,-491,3118,3295,-177,84,103,-19,132,146,-14
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,5,Blue,Support,Arce,Infinity Esports,Braum,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,0,4,17,24,13,0,0,0,0,0,0,0,6.16748333333333,0,0.0285035629453682,1.05463182897862,0,22.8024,2,0,0,0,0,0,0,0,0,0,1,,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,5803,165.406175771971,0.0614223567640801,0.116653635652854,49,1.39667458432304,0.494949494949495,6,0.171021377672209,14,15, , ,9941,153.098337292162,8375,0.0458015267175573,88,0,0,0,2.5083135391924,2102,2135,-33,3562,3222,340,3155,3266,-111,19,17,2,30,24,6
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,6,Red,Top,BioPanther,Dire Wolves,Aatrox,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,4,2,1,13,24,2,0,0,0,0,0,0,6.16748333333333,0.114014251781473,0.0570071258907363,1.05463182897862,0,22.8024,0,2,0,0,0,0,0,0,0,0,0,,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,11607,330.840855106888,0.178679187192118,0.233823326622356,19,0.541567695961995,0.184466019417476,7,0.199524940617577,7,7, , ,13048,241.65890736342,12175,-0.0162932790224033,294,26,19,0,9.12114014251781,3226,3195,31,4972,5204,-232,4905,4611,294,90,83,7,143,127,16
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,7,Red,Jungle,Shernfire,Dire Wolves,Skarner,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,2,6,8,13,24,0,0,0,0,0,1,0,6.16748333333333,0.0570071258907363,0.171021377672209,1.05463182897862,0,22.8024,0,2,0,2,0,0,0,0,0,0,0,,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,6857,195.44893111639,0.105557266009852,0.178361234452136,19,0.541567695961995,0.184466019417476,12,0.342042755344418,11,12, , ,11037,184.338242280285,10100,-0.204444444444444,26,148,120,0,4.95961995249406,3433,3908,-475,5226,6514,-1288,3826,4322,-496,64,65,-1,92,93,-1
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,8,Red,Middle,Triple,Dire Wolves,Lissandra,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,3,6,8,13,24,0,0,0,0,1,0,0,6.16748333333333,0.0855106888361045,0.142517814726841,1.05463182897862,0,22.8024,0,2,0,0,0,0,0,0,0,0,0,,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,16314,465.007125890736,0.251139162561576,0.209388014010315,12,0.342042755344418,0.116504854368932,8,0.228028503562945,8,10, , ,12162,216.404750593824,11950,-0.138266796494645,264,16,16,0,7.98099762470309,3488,3609,-121,5318,6186,-868,4344,4981,-637,78,84,-6,121,122,-1
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,9,Red,ADC,k1ng,Dire Wolves,Varus,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,3,6,6,13,24,0,0,0,0,0,0,0,6.16748333333333,0.0855106888361045,0.31353919239905,1.05463182897862,0,22.8024,0,2,0,0,0,0,0,0,0,0,0,,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,23565,671.686460807601,0.362761699507389,0.271027882732563,14,0.399049881235154,0.135922330097087,11,0.31353919239905,7,8, , ,14397,280.110213776722,13625,-0.0321357645784438,331,21,17,0,10.0332541567696,3576,3237,339,5914,5423,491,3295,3118,177,103,84,19,146,132,14
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,10,Red,Support,Cupcake,Dire Wolves,Tahm Kench,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,1,4,7,13,24,0,0,0,0,0,0,0,6.16748333333333,0.0285035629453682,0,1.05463182897862,0,22.8024,0,2,0,0,0,0,0,0,0,0,0,,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,6617,188.608076009501,0.101862684729064,0.107399542182631,39,1.11163895486936,0.378640776699029,7,0.199524940617577,10,12, , ,8464,110.998574821853,8000,-0.0458015267175573,81,0,0,0,2.30878859857482,2135,2102,33,3222,3562,-340,3266,3155,111,17,19,-2,24,30,-6
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,100,Blue,Team,Team,Infinity Esports, ,Azir,Ornn,Akali,Xin Zhao,Gragas,35.0833333333333,1,24,13,53,24,13, , , , ,0,0,1,6.16748333333333,0.684085510688836,0.370546318289786,1.05463182897862,1,22.8024,2,0,2,0,0,1,1,0,0,0,1,12.0312,1,13.5094166666667,1,1,9,0,1,31.49165,1,0,94477,2692.93111638955, , ,99,2.82185273159145,1,45,1.28266033254157,34,39,0.608695652173913,0.298245614035088,68893,1312.41805225653,60945,0.0872468855687315,963,206,141,4,33.3206650831354,16051,15858,193,26889,24652,2237,20187,19636,551,335,352,-17,504,526,-22
2002860267,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860267?gameHash=6e8b8f3c84120b50&tab=overview,WC,2018-W,43377.2348032407,PI,4,8.19,200,Red,Team,Team,Dire Wolves, ,Alistar,Rakan,Ryze,Irelia,Olaf,35.0833333333333,0,13,24,30,13,24, , , , ,1,1,0,6.16748333333333,0.370546318289786,0.684085510688836,1.05463182897862,0,22.8024,0,2,0,2,0,0,0,0,0,0,0,12.0312,0,13.5094166666667,0,0,0,9,0,31.49165,0,1,64960,1851.59144893112, , ,103,2.93586698337292,1,45,1.28266033254157,43,49,0.609756097560976,0.344827586206897,59108,1033.5106888361,55850,-0.0872468855687315,996,211,172,0,34.4038004750594,15858,16051,-193,24652,26889,-2237,19636,20187,-551,352,335,17,526,504,22
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,1,Blue,Top,Wunder,G2 Esports,Urgot,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,5,2,3,22,9,1,0,0,0,0,0,0,5.49511666666667,0.187617260787993,0.0375234521575985,1.16322701688555,0,12.0817333333333,2,0,0,0,0,0,0,0,0,0,0,,1,10.7572,1,1,11,0,1,23.99415,1,0,12987,487.317073170732,0.217877094972067,0.221463214299683,13,0.487804878048781,0.152941176470588,9,0.337711069418387,4,4, , ,12597,339.941463414634,10500,0.420749279538905,232,8,0,8,9.00562851782364,4084,2974,1110,6485,4484,2001,5096,4110,986,102,60,42,142,104,38
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,2,Blue,Jungle,Jankos,G2 Esports,Taliyah,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,5,1,13,22,9,0,0,0,0,1,0,0,5.49511666666667,0.187617260787993,0,1.16322701688555,1,12.0817333333333,2,0,2,0,1,0,0,1,0,0,0,,1,10.7572,1,1,11,0,1,23.99415,1,0,16912,634.596622889306,0.283725065847971,0.216060742363203,12,0.450281425891182,0.141176470588235,7,0.26266416510319,9,10, , ,12376,331.648780487805,10625,0.411347517730496,33,134,85,10,6.26641651031895,3543,3074,469,6110,4600,1510,3348,3666,-318,54,58,-4,79,87,-8
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,3,Blue,Middle,Perkz,G2 Esports,Syndra,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,3,5,9,22,9,0,0,0,0,0,1,0,5.49511666666667,0.112570356472796,0.187617260787993,1.16322701688555,0,12.0817333333333,2,0,0,0,0,0,0,0,0,0,0,,1,10.7572,1,1,11,0,1,23.99415,1,0,10576,396.848030018762,0.177428825473518,0.18411037665741,7,0.26266416510319,0.0823529411764706,7,0.26266416510319,2,5, , ,11069,282.605628517824,10025,-0.117370892018779,201,8,4,4,7.84240150093809,2970,3827,-857,5348,6149,-801,3495,4661,-1166,64,74,-10,111,118,-7
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,4,Blue,ADC,Hjarnan,G2 Esports,Kai'Sa,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,9,0,3,22,9,2,1,0,0,0,0,0,5.49511666666667,0.337711069418387,0.0375234521575985,1.16322701688555,0,12.0817333333333,2,0,0,0,0,0,0,0,0,0,0,,1,10.7572,1,1,11,0,1,23.99415,1,0,15867,595.384615384615,0.266193567869546,0.288175186764188,11,0.412757973733584,0.129411764705882,10,0.375234521575985,4,5, , ,15326,442.342964352721,13200,0.540293480875631,247,27,9,10,10.281425891182,3863,3312,551,6896,4706,2190,3932,3700,232,100,93,7,165,134,31
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,5,Blue,Support,Wadid,G2 Esports,Alistar,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,0,1,11,22,9,0,0,0,0,0,0,0,5.49511666666667,0,0.075046904315197,1.16322701688555,0,12.0817333333333,2,0,0,0,0,0,0,0,0,0,0,,1,10.7572,1,1,11,0,1,23.99415,1,0,3265,122.514071294559,0.0547754458368983,0.0901904799155161,42,1.57598499061914,0.494117647058824,11,0.412757973733584,11,12, , ,7227,138.44052532833,5845,-0.0261713803292528,36,0,0,0,1.35084427767355,2075,2346,-271,3462,3321,141,2707,2404,303,15,15,0,25,21,4
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,6,Red,Top,Rockky,Ascension Gaming,Aatrox,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,1,4,1,9,22,0,0,0,0,0,0,0,5.49511666666667,0.0375234521575985,0.187617260787993,1.16322701688555,0,12.0817333333333,0,2,0,0,0,0,0,0,0,0,1,,0,10.7572,0,0,0,11,0,23.99415,0,1,5832,218.836772983114,0.189246195281825,0.18433988946825,10,0.375234521575985,0.121951219512195,2,0.075046904315197,2,2, , ,7787,159.453658536585,6850,-0.420749279538905,187,3,0,2,7.12945590994372,2974,4084,-1110,4484,6485,-2001,4110,5096,-986,60,102,-42,104,142,-38
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,7,Red,Jungle,Lloyd,Ascension Gaming,Olaf,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,0,5,5,9,22,0,0,0,0,0,0,1,5.49511666666667,0,0.187617260787993,1.16322701688555,0,12.0817333333333,0,2,0,2,0,0,0,0,0,0,1,,0,10.7572,0,0,0,11,0,23.99415,0,1,4993,187.354596622889,0.162020962455787,0.160133956845767,11,0.412757973733584,0.134146341463415,11,0.412757973733584,9,10, , ,7229,138.515572232645,7000,-0.411347517730496,20,106,75,11,4.72795497185741,3074,3543,-469,4600,6110,-1510,3666,3348,318,58,54,4,87,79,8
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,8,Red,Middle,G4,Ascension Gaming,Kassadin,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,5,4,4,9,22,1,0,0,0,0,0,0,5.49511666666667,0.187617260787993,0.112570356472796,1.16322701688555,0,12.0817333333333,0,2,0,0,0,0,0,0,0,0,1,,0,10.7572,0,0,0,11,0,23.99415,0,1,13855,519.887429643527,0.449589512282182,0.341591691899255,13,0.487804878048781,0.158536585365854,4,0.150093808630394,5,5, , ,11412,295.47617260788,11275,0.117370892018779,227,20,17,0,9.26829268292683,3827,2970,857,6149,5348,801,4661,3495,1166,74,64,10,118,111,7
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,9,Red,ADC,Niksar,Ascension Gaming,Vayne,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,1,3,0,9,22,0,0,0,0,0,0,0,5.49511666666667,0.0375234521575985,0.337711069418387,1.16322701688555,0,12.0817333333333,0,2,0,0,0,0,0,0,0,0,1,,0,10.7572,0,0,0,11,0,23.99415,0,1,3575,134.146341463415,0.116007398513807,0.204771778832389,12,0.450281425891182,0.146341463414634,4,0.150093808630394,5,5, , ,8258,177.127204502814,7585,-0.540293480875631,216,0,0,0,8.10506566604128,3312,3863,-551,4706,6896,-2190,3700,3932,-232,93,100,-7,134,165,-31
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,10,Red,Support,Rich,Ascension Gaming,Pyke,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,2,6,2,9,22,0,0,0,0,0,0,0,5.49511666666667,0.075046904315197,0,1.16322701688555,0,12.0817333333333,0,2,0,0,0,0,0,0,0,0,1,,0,10.7572,0,0,0,11,0,23.99415,0,1,2562,96.1350844277674,0.0831359314663984,0.109162682954338,36,1.35084427767355,0.439024390243902,6,0.225140712945591,10,10, , ,6054,94.4255159474672,6000,0.0261713803292528,51,0,0,0,1.91369606003752,2346,2075,271,3321,3462,-141,2404,2707,-303,15,15,0,21,25,-4
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,100,Blue,Team,Team,G2 Esports, ,Ryze,Tahm Kench,LeBlanc,Irelia,Lucian,26.65,1,22,9,39,22,9, , , , ,1,1,0,5.49511666666667,0.825515947467167,0.337711069418387,1.16322701688555,1,12.0817333333333,2,0,2,0,1,0,0,1,0,0,0,14.5761,1,10.7572,1,1,11,0,1,23.99415,1,0,59607,2236.66041275797, , ,85,3.18949343339587,1,44,1.65103189493433,30,36,0.794117647058823,0.354166666666667,58595,1534.97936210131,50195,0.258365671222091,749,177,98,32,34.7467166979362,16535,15533,1002,28301,23260,5041,18578,18541,37,335,300,35,522,464,58
2002860275,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860275?gameHash=a4fff3d994906498&tab=overview,WC,2018-W,43377.274525463,PI,4,8.19,200,Red,Team,Team,Ascension Gaming, ,Heimerdinger,Akali,Thresh,Gragas,Nocturne,26.65,0,9,22,12,9,22, , , , ,0,0,1,5.49511666666667,0.337711069418387,0.825515947467167,1.16322701688555,0,12.0817333333333,0,2,0,2,0,0,0,0,0,0,1,14.5761,0,10.7572,0,0,0,11,0,23.99415,0,1,30817,1156.36022514071, , ,82,3.07692307692308,1,27,1.01313320825516,31,32,0.393939393939394,0.269230769230769,40740,864.998123827392,38710,-0.258365671222091,701,129,92,13,31.1444652908068,15533,16535,-1002,23260,28301,-5041,18541,18578,-37,300,335,-35,464,522,-58
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,1,Blue,Top,ray,Edward Gaming,Shen,Urgot,Ornn,Nocturne,Galio,Lissandra,24.1166666666667,1,4,0,6,18,2,0,0,0,0,0,0,0,1.87818333333333,0.165860400829302,0,0.82930200414651,0,10.17315,3,0,0,0,0,0,0,0,0,0,1,,1,13.4545666666667,1,1,10,0,1,22.0879833333333,1,0,7544,312.812715964064,0.149359520085529,0.197488102993298,13,0.539046302695231,0.232142857142857,4,0.165860400829302,5,8, , ,10382,296.662888735314,8805,0.114680276193335,198,8,4,4,8.54181064270905,3509,3199,310,5008,4843,165,4955,4390,565,83,82,1,116,133,-17
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,2,Blue,Jungle,Haro,Edward Gaming,Camille,Urgot,Ornn,Nocturne,Galio,Lissandra,24.1166666666667,1,1,2,7,18,2,0,0,0,0,1,0,0,1.87818333333333,0.0414651002073255,0.0414651002073255,0.82930200414651,1,10.17315,3,0,3,0,1,0,1,1,0,0,1,,1,13.4545666666667,1,1,10,0,1,22.0879833333333,1,0,8026,332.798894263994,0.158902373834366,0.17777937263302,6,0.248790601243953,0.107142857142857,4,0.165860400829302,6,7, , ,9668,267.056807187284,8450,0.287648054145516,18,132,63,20,6.21976503109882,3431,2504,927,5062,4335,727,3155,2710,445,57,34,23,90,63,27
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,3,Blue,Middle,Scout,Edward Gaming,Akali,Urgot,Ornn,Nocturne,Galio,Lissandra,24.1166666666667,1,5,0,7,18,2,1,0,0,0,0,1,0,1.87818333333333,0.207325501036628,0,0.82930200414651,0,10.17315,3,0,0,0,0,0,0,0,0,0,1,,1,13.4545666666667,1,1,10,0,1,22.0879833333333,1,0,11817,489.993089149965,0.233958304460591,0.226223100619417,6,0.248790601243953,0.107142857142857,7,0.290255701451278,2,4, , ,11423,339.82805805114,10235,0.324815445769449,217,8,8,0,9.32964754664824,3289,2646,643,5953,4397,1556,4617,4022,595,79,57,22,136,99,37
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,4,Blue,ADC,iBOY,Edward Gaming,Kai'Sa,Urgot,Ornn,Nocturne,Galio,Lissandra,24.1166666666667,1,8,0,4,18,2,1,1,0,0,0,1,0,1.87818333333333,0.331720801658604,0,0.82930200414651,0,10.17315,3,0,0,0,0,0,0,0,0,0,1,,1,13.4545666666667,1,1,10,0,1,22.0879833333333,1,0,16848,698.60400829302,0.333564315270546,0.291560026057481,10,0.414651002073255,0.178571428571429,8,0.331720801658604,3,3, , ,13790,437.97595024188,10825,0.415620641562064,242,21,9,4,10.9053213545266,3643,2950,693,6540,4819,1721,3090,2943,147,93,70,23,153,129,24
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,5,Blue,Support,meiko,Edward Gaming,Rakan,Urgot,Ornn,Nocturne,Galio,Lissandra,24.1166666666667,1,0,0,12,18,2,0,0,0,0,0,1,0,1.87818333333333,0,0.0414651002073255,0.82930200414651,0,10.17315,3,0,0,0,0,0,0,0,0,0,1,,1,13.4545666666667,1,1,10,0,1,22.0879833333333,1,0,6274,260.15203870076,0.124215486348968,0.106949397696784,21,0.870767104353836,0.375,6,0.248790601243953,6,6, , ,7102,160.657360055287,5800,0.173302107728337,10,0,0,0,0.414651002073255,2044,2016,28,3229,3421,-192,2678,2203,475,1,14,-13,6,27,-21
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,6,Red,Top,BioPanther,Dire Wolves,Sion,Aatrox,Ryze,Alistar,LeBlanc,Xin Zhao,24.1166666666667,0,0,2,1,2,18,0,0,0,0,0,0,0,1.87818333333333,0,0.165860400829302,0.82930200414651,0,10.17315,0,3,0,0,0,0,0,0,0,0,0,,0,13.4545666666667,0,0,0,10,0,22.0879833333333,0,1,4450,184.519695922598,0.169375404407567,0.248846559943688,13,0.539046302695231,0.185714285714286,3,0.124395300621976,5,6, , ,7894,193.497719419489,7850,-0.114680276193335,227,4,4,0,9.57843814789219,3199,3509,-310,4843,5008,-165,4390,4955,-565,82,83,-1,133,116,17
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,7,Red,Jungle,Shernfire,Dire Wolves,Kindred,Aatrox,Ryze,Alistar,LeBlanc,Xin Zhao,24.1166666666667,0,1,4,1,2,18,0,0,0,0,0,0,0,1.87818333333333,0.0414651002073255,0.0414651002073255,0.82930200414651,0,10.17315,0,3,0,3,0,0,0,0,0,0,0,,0,13.4545666666667,0,0,0,10,0,22.0879833333333,0,1,4142,171.748445058742,0.157652342709245,0.171203993046298,10,0.414651002073255,0.142857142857143,2,0.082930200414651,4,6, , ,6438,133.124533517623,6325,-0.287648054145516,8,90,73,0,4.0635798203179,2504,3431,-927,4335,5062,-727,2710,3155,-445,34,57,-23,63,90,-27
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,8,Red,Middle,Triple,Dire Wolves,Malzahar,Aatrox,Ryze,Alistar,LeBlanc,Xin Zhao,24.1166666666667,0,0,5,1,2,18,0,0,0,0,0,0,0,1.87818333333333,0,0.207325501036628,0.82930200414651,0,10.17315,0,3,0,0,0,0,0,0,0,0,0,,0,13.4545666666667,0,0,0,10,0,22.0879833333333,0,1,6644,275.494125777471,0.252883188063792,0.21674434478419,8,0.331720801658604,0.114285714285714,6,0.248790601243953,3,3, , ,7292,168.535729094679,7375,-0.324815445769449,176,8,8,0,7.62957843814789,2646,3289,-643,4397,5953,-1556,4022,4617,-595,57,79,-22,99,136,-37
2002860283,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860283?gameHash=58372f121c785fa1&tab=overview,WC,2018-W,43377.30875,PI,4,8.19,9,Red,ADC,k1ng,Dire Wolves,Lucian,Aatrox,Ryze,Alistar,LeBlanc,Xin Zhao,24.1166666666667,0,0,4,1,2,18,0,0,0,0,0,0,1,1.87818333333333,0,0.331720801658604,0.82930200414651,0,10.17315,0,3,0,0,0,0,0,0,0,0,0,,0,13.4545666666667,0,0,0,10,0,22.0879833333333,0,1,7735,320.732550103663,0.294408708560119,0.243460640124569,9,0.373185901865929,0.128571428571429,8,0.331720801658604,2,2, , ,7793,189.309744298549,7100,-0.415620641562064,208,0,0,0,8.6247408431237,2950,3643,-693,4819,6540,-1721,2943,3090,-147,70,93,-23,129,153,-24
